Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
489567,22913,RED COAT RACK PARIS FASHION,8,2024-01-12 17:20:00,29.88,17663,United Kingdom
489481,22622,BOX OF VINTAGE ALPHABET BLOCKS,5,2024-01-13 09:01:00,25.19,15708,EIRE
489844,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,2024-01-13 14:50:00,48.34,16270,Germany
489636,23204,JUMBO BAG BABUSHKA,82,2024-01-14 10:20:00,7.82,16952,United Kingdom
489713,22622,BOX OF VINTAGE ALPHABET BLOCKS,5,2024-01-14 19:32:00,20.1,15659,United Kingdom
489599,21755,LOVE BUILDING BLOCK WORD,5,2024-01-15 11:22:00,43.27,15416,United Kingdom
489573,85099C,JUMBO BAG BAROQUE BLACK WHITE,10,2024-01-15 18:20:00,40.06,14419,United Kingdom
489589,22745,POPPY'S PLAYHOUSE BEDROOM,5,2024-01-16 11:27:00,21.22,15835,United Kingdom
489782,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,8,2024-01-16 16:14:00,21.95,16506,United Kingdom
489528,85099C,JUMBO BAG BAROQUE BLACK WHITE,1,2024-01-17 18:23:00,35.44,14193,Spain
489842,84406B,CREAM CUPID HEARTS COAT HANGER,6,2024-01-18 15:47:00,34.11,15066,United Kingdom
489671,23298,SPOTTY BUNTING,10,2024-01-19 09:53:00,19.94,14166,United Kingdom
489478,85099B,JUMBO BAG RED RETROSPOT,10,2024-01-19 13:09:00,1.03,17050,France
489619,22086,PAPER CHAIN KIT 50'S CHRISTMAS,7,2024-01-19 13:39:00,35.07,17220,United Kingdom
489620,85099C,JUMBO BAG BAROQUE BLACK WHITE,8,2024-01-21 09:28:00,25.95,14501,United Kingdom
489684,23084,RABBIT NIGHT LIGHT,3,2024-01-21 14:36:00,27.4,17723,United Kingdom
489712,22752,SET 7 BABUSHKA NESTING BOXES,3,2024-01-23 09:22:00,40.61,16168,France
489669,22310,IVORY KNITTED MUG COSY,18,2024-01-23 14:47:00,46.7,16644,United Kingdom
489504,21034,REX CASH+CARRY JUMBO SHOPPER,7,2024-01-24 15:11:00,23.52,17600,France
489572,21212,PACK OF 72 RETROSPOT CAKE CASES,10,2024-01-24 19:18:00,46.46,14142,Germany
489465,85099B,JUMBO BAG RED RETROSPOT,10,2024-01-27 11:30:00,39.06,18146,United Kingdom
489578,22752,SET 7 BABUSHKA NESTING BOXES,11,2024-01-28 13:17:00,16.35,17583,United Kingdom
489471,84879,ASSORTED COLOUR BIRD ORNAMENT,12,2024-01-28 16:15:00,15.42,16783,Netherlands
489660,47566,PARTY BUNTING,4,2024-01-29 17:02:00,16.86,17258,United Kingdom
489791,23298,SPOTTY BUNTING,6,2024-01-29 17:32:00,28.15,15177,United Kingdom
489753,21034,REX CASH+CARRY JUMBO SHOPPER,10,2024-02-01 12:57:00,12.64,17316,France
489708,22913,RED COAT RACK PARIS FASHION,5,2024-02-02 11:16:00,2.04,14555,Spain
489721,22960,JAM MAKING SET WITH JARS,3,2024-02-03 17:07:00,18.08,14265,United Kingdom
489443,20727,LUNCH BAG BLACK SKULL,3,2024-02-04 10:27:00,15.64,17673,Germany
489569,21212,PACK OF 72 RETROSPOT CAKE CASES,4,2024-02-04 13:00:00,25.45,17988,United Kingdom
489474,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,7,2024-02-04 15:35:00,28.51,16797,United Kingdom
489471,84029E,RED WOOLLY HOTTIE WHITE HEART,2,2024-02-05 15:05:00,25.47,17649,United Kingdom
489641,23204,JUMBO BAG BABUSHKA,11,2024-02-05 18:33:00,41.18,14213,United Kingdom
489827,22623,BOX OF VINTAGE JIGSAW BLOCKS,71,2024-02-06 08:35:00,0.55,15864,United Kingdom
489760,23203,JUMBO BAG VINTAGE DOILY,4,2024-02-06 17:27:00,23.45,14541,United Kingdom
489781,22960,JAM MAKING SET WITH JARS,6,2024-02-07 11:48:00,31.7,16167,EIRE
489515,71053,WHITE METAL LANTERN,2,2024-02-08 14:27:00,43.11,17512,United Kingdom
489846,23203,JUMBO BAG VINTAGE DOILY,2,2024-02-08 14:33:00,48.08,15168,United Kingdom
489857,22913,RED COAT RACK PARIS FASHION,7,2024-02-08 16:11:00,32.1,16347,France
489680,21755,LOVE BUILDING BLOCK WORD,5,2024-02-08 16:25:00,27.84,17458,EIRE
489504,22913,RED COAT RACK PARIS FASHION,6,2024-02-08 19:16:00,32.13,15204,United Kingdom
489467,21755,LOVE BUILDING BLOCK WORD,3,2024-02-08 19:56:00,19.47,15547,United Kingdom
489738,22623,BOX OF VINTAGE JIGSAW BLOCKS,5,2024-02-09 10:20:00,1.1,17311,United Kingdom
489435,47566,PARTY BUNTING,2,2024-02-09 18:03:00,22.45,17680,United Kingdom
489850,22960,JAM MAKING SET WITH JARS,6,2024-02-10 09:30:00,6.38,14261,United Kingdom
489885,22382,LUNCH BAG SPACEBOY DESIGN,1,2024-02-10 12:51:00,35.9,15535,Germany
489734,22086,PAPER CHAIN KIT 50'S CHRISTMAS,12,2024-02-11 12:15:00,30.36,17194,United Kingdom
489553,85099C,JUMBO BAG BAROQUE BLACK WHITE,6,2024-02-11 13:58:00,46.12,18125,United Kingdom
489674,22748,POPPY'S PLAYHOUSE KITCHEN,71,2024-02-11 14:12:00,43.38,16410,United Kingdom
489734,21777,RECIPE BOX WITH METAL HEART,9,2024-02-12 10:29:00,38.76,15647,France
489560,22633,HAND WARMER UNION JACK,8,2024-02-13 11:55:00,47.68,16046,United Kingdom
489520,21754,HOME BUILDING BLOCK WORD,5,2024-02-14 09:23:00,38.02,17235,United Kingdom
489486,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2024-02-14 11:47:00,43.78,16508,United Kingdom
489525,85123A,WHITE HANGING HEART T-LIGHT HOLDER,11,2024-02-15 08:01:00,2.41,15438,France
489507,22623,BOX OF VINTAGE JIGSAW BLOCKS,11,2024-02-15 09:43:00,37.06,16528,EIRE
489861,85123A,WHITE HANGING HEART T-LIGHT HOLDER,9,2024-02-15 12:47:00,49.06,15835,United Kingdom
489677,21212,PACK OF 72 RETROSPOT CAKE CASES,2,2024-02-15 19:19:00,12.77,15900,United Kingdom
489707,23204,JUMBO BAG BABUSHKA,11,2024-02-16 10:03:00,28.6,17087,United Kingdom
489700,23204,JUMBO BAG BABUSHKA,10,2024-02-16 16:06:00,48.11,17245,Spain
489493,22622,BOX OF VINTAGE ALPHABET BLOCKS,10,2024-02-18 11:45:00,34.04,17077,United Kingdom
489866,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,3,2024-02-18 14:39:00,28.47,14486,United Kingdom
489525,84879,ASSORTED COLOUR BIRD ORNAMENT,6,2024-02-19 17:56:00,23.55,15418,France
489454,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,9,2024-02-19 19:04:00,6.99,15704,United Kingdom
489786,22632,HAND WARMER RED POLKA DOT,2,2024-02-21 10:12:00,8.37,15010,United Kingdom
489612,22633,HAND WARMER UNION JACK,12,2024-02-24 11:51:00,35.97,15135,EIRE
489613,47566,PARTY BUNTING,9,2024-02-24 12:28:00,44.81,15294,United Kingdom
489724,85099C,JUMBO BAG BAROQUE BLACK WHITE,3,2024-02-24 18:26:00,5.5,14799,United Kingdom
489695,22632,HAND WARMER RED POLKA DOT,2,2024-02-25 18:21:00,6.87,17624,United Kingdom
489644,20727,LUNCH BAG BLACK SKULL,8,2024-02-26 15:53:00,0.75,15628,Spain
489523,21754,HOME BUILDING BLOCK WORD,19,2024-02-26 18:48:00,16.53,17966,Switzerland
489667,21755,LOVE BUILDING BLOCK WORD,9,2024-02-27 14:29:00,17.96,15020,Belgium
489586,22633,HAND WARMER UNION JACK,10,2024-02-28 09:22:00,28.9,15340,United Kingdom
489786,21777,RECIPE BOX WITH METAL HEART,10,2024-02-28 10:17:00,32.95,17180,United Kingdom
489850,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,2024-02-28 19:48:00,28.81,14271,France
489454,84029E,RED WOOLLY HOTTIE WHITE HEART,10,2024-02-29 13:11:00,25.56,17706,Germany
489739,22745,POPPY'S PLAYHOUSE BEDROOM,1,2024-03-01 17:53:00,1.73,14546,United Kingdom
489444,20727,LUNCH BAG BLACK SKULL,2,2024-03-02 09:38:00,21.89,16696,United Kingdom
489574,22913,RED COAT RACK PARIS FASHION,4,2024-03-02 11:15:00,8.91,14711,United Kingdom
489609,22623,BOX OF VINTAGE JIGSAW BLOCKS,11,2024-03-02 19:54:00,48.0,16449,United Kingdom
489813,22748,POPPY'S PLAYHOUSE KITCHEN,4,2024-03-04 17:12:00,36.22,14939,United Kingdom
489642,22382,LUNCH BAG SPACEBOY DESIGN,8,2024-03-06 14:06:00,4.68,15422,Germany
489737,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,10,2024-03-06 14:48:00,3.73,15761,United Kingdom
489780,20725,LUNCH BAG RED RETROSPOT,6,2024-03-07 09:07:00,20.04,16812,United Kingdom
489716,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2024-03-09 10:59:00,35.89,14568,United Kingdom
489741,22720,SET OF 3 CAKE TINS PANTRY DESIGN,8,2024-03-12 09:23:00,48.95,16038,United Kingdom
489602,48187,DOORMAT NEW ENGLAND,10,2024-03-13 19:39:00,14.22,18018,United Kingdom
489478,22086,PAPER CHAIN KIT 50'S CHRISTMAS,3,2024-03-14 16:07:00,18.93,16179,Netherlands
489552,22720,SET OF 3 CAKE TINS PANTRY DESIGN,8,2024-03-15 19:44:00,24.84,14514,United Kingdom
489604,20725,LUNCH BAG RED RETROSPOT,9,2024-03-16 11:23:00,37.46,16043,United Kingdom
489490,22745,POPPY'S PLAYHOUSE BEDROOM,12,2024-03-16 18:59:00,45.98,14340,France
489572,21212,PACK OF 72 RETROSPOT CAKE CASES,5,2024-03-17 08:13:00,16.73,14866,Germany
489572,21755,LOVE BUILDING BLOCK WORD,66,2024-03-17 11:15:00,1.2,14169,United Kingdom
489842,85099C,JUMBO BAG BAROQUE BLACK WHITE,10,2024-03-17 16:45:00,20.11,17155,United Kingdom
489780,22633,HAND WARMER UNION JACK,8,2024-03-19 16:10:00,15.32,15424,France
489799,22913,RED COAT RACK PARIS FASHION,9,2024-03-20 10:40:00,44.8,17187,United Kingdom
489562,22752,SET 7 BABUSHKA NESTING BOXES,10,2024-03-20 19:31:00,46.32,14076,Spain
489731,22748,POPPY'S PLAYHOUSE KITCHEN,5,2024-03-22 14:59:00,39.56,18003,EIRE
489639,20727,LUNCH BAG BLACK SKULL,3,2024-03-23 17:16:00,35.95,17189,United Kingdom
489839,23298,SPOTTY BUNTING,92,2024-03-23 19:40:00,8.22,14278,United Kingdom
489790,22086,PAPER CHAIN KIT 50'S CHRISTMAS,4,2024-03-24 10:11:00,2.8,15575,United Kingdom
489567,22960,JAM MAKING SET WITH JARS,9,2024-03-24 11:22:00,14.34,15409,United Kingdom
489882,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,2024-03-24 16:07:00,10.54,15463,United Kingdom
489551,21730,GLASS STAR FROSTED T-LIGHT HOLDER,8,2024-03-26 16:33:00,7.19,16926,United Kingdom
489641,22752,SET 7 BABUSHKA NESTING BOXES,3,2024-03-28 17:38:00,48.97,16547,United Kingdom
489842,23298,SPOTTY BUNTING,4,2024-03-29 14:13:00,16.98,14413,France
489787,22623,BOX OF VINTAGE JIGSAW BLOCKS,8,2024-03-29 14:37:00,16.25,17470,United Kingdom
489784,22632,HAND WARMER RED POLKA DOT,6,2024-03-30 18:42:00,11.43,17397,United Kingdom
489717,21212,PACK OF 72 RETROSPOT CAKE CASES,7,2024-04-01 10:54:00,10.25,14234,United Kingdom
489475,23204,JUMBO BAG BABUSHKA,7,2024-04-01 14:21:00,27.68,18124,Germany
489532,22960,JAM MAKING SET WITH JARS,10,2024-04-01 19:07:00,31.08,15491,United Kingdom
489529,22752,SET 7 BABUSHKA NESTING BOXES,98,2024-04-02 09:55:00,42.19,17412,United Kingdom
489509,21212,PACK OF 72 RETROSPOT CAKE CASES,10,2024-04-02 13:41:00,38.25,15030,United Kingdom
489810,48187,DOORMAT NEW ENGLAND,11,2024-04-02 15:46:00,37.78,17877,Spain
489702,22382,LUNCH BAG SPACEBOY DESIGN,7,2024-04-05 13:22:00,22.81,15474,United Kingdom
489511,21754,HOME BUILDING BLOCK WORD,67,2024-04-06 08:56:00,46.68,14591,Germany
489505,21777,RECIPE BOX WITH METAL HEART,10,2024-04-06 13:23:00,6.89,14656,United Kingdom
489466,85099C,JUMBO BAG BAROQUE BLACK WHITE,10,2024-04-07 08:17:00,40.32,14757,United Kingdom
489548,71053,WHITE METAL LANTERN,2,2024-04-08 12:44:00,47.95,17979,United Kingdom
489758,23203,JUMBO BAG VINTAGE DOILY,8,2024-04-08 15:16:00,45.03,17642,United Kingdom
489678,85099B,JUMBO BAG RED RETROSPOT,12,2024-04-08 17:17:00,2.24,18020,EIRE
489438,23084,RABBIT NIGHT LIGHT,5,2024-04-09 09:49:00,14.77,14857,United Kingdom
489847,84879,ASSORTED COLOUR BIRD ORNAMENT,7,2024-04-09 15:57:00,12.37,17584,United Kingdom
489880,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,7,2024-04-09 19:06:00,10.14,14895,United Kingdom
489850,21754,HOME BUILDING BLOCK WORD,5,2024-04-16 09:28:00,47.53,16949,Belgium
489755,22960,JAM MAKING SET WITH JARS,9,2024-04-17 19:59:00,1.71,15040,United Kingdom
489798,22720,SET OF 3 CAKE TINS PANTRY DESIGN,8,2024-04-18 11:44:00,6.72,16149,Germany
489516,22310,IVORY KNITTED MUG COSY,5,2024-04-18 17:57:00,11.35,14509,United Kingdom
489870,22623,BOX OF VINTAGE JIGSAW BLOCKS,99,2024-04-20 17:06:00,45.68,18071,United Kingdom
489459,21754,HOME BUILDING BLOCK WORD,2,2024-04-20 19:52:00,19.02,15175,United Kingdom
489486,22633,HAND WARMER UNION JACK,6,2024-04-21 11:57:00,28.33,17342,United Kingdom
489569,21754,HOME BUILDING BLOCK WORD,5,2024-04-21 12:06:00,35.98,17656,United Kingdom
489861,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,11,2024-04-21 15:36:00,28.74,17152,United Kingdom
489774,23203,JUMBO BAG VINTAGE DOILY,4,2024-04-21 19:55:00,32.95,17929,United Kingdom
489751,85099B,JUMBO BAG RED RETROSPOT,2,2024-04-22 12:32:00,2.5,17854,France
489637,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,3,2024-04-23 19:54:00,45.74,14432,United Kingdom
489722,21755,LOVE BUILDING BLOCK WORD,8,2024-04-24 11:44:00,6.38,16981,EIRE
489605,21777,RECIPE BOX WITH METAL HEART,8,2024-04-25 14:38:00,49.78,17220,France
489506,21754,HOME BUILDING BLOCK WORD,9,2024-04-25 15:04:00,23.32,16027,Netherlands
489673,22623,BOX OF VINTAGE JIGSAW BLOCKS,7,2024-04-25 18:31:00,21.5,15950,Netherlands
489676,22086,PAPER CHAIN KIT 50'S CHRISTMAS,4,2024-04-26 09:24:00,43.11,15483,United Kingdom
489796,22960,JAM MAKING SET WITH JARS,12,2024-04-26 10:19:00,15.33,16048,France
489705,21034,REX CASH+CARRY JUMBO SHOPPER,18,2024-04-27 09:29:00,38.02,17585,Spain
489445,23204,JUMBO BAG BABUSHKA,1,2024-04-27 09:40:00,24.95,14443,United Kingdom
489785,85099C,JUMBO BAG BAROQUE BLACK WHITE,2,2024-04-27 13:11:00,14.15,15463,United Kingdom
489872,47566,PARTY BUNTING,1,2024-04-28 10:39:00,2.25,16814,Germany
489509,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,9,2024-04-28 11:01:00,33.54,17804,United Kingdom
489827,84406B,CREAM CUPID HEARTS COAT HANGER,3,2024-04-28 11:52:00,17.84,17731,United Kingdom
489453,22960,JAM MAKING SET WITH JARS,5,2024-04-28 12:22:00,16.14,17800,Germany
489838,71053,WHITE METAL LANTERN,2,2024-04-30 14:05:00,3.63,15777,EIRE
489785,22310,IVORY KNITTED MUG COSY,2,2024-05-02 15:55:00,40.84,14437,United Kingdom
489556,21754,HOME BUILDING BLOCK WORD,12,2024-05-02 17:13:00,10.59,15300,United Kingdom
489539,23203,JUMBO BAG VINTAGE DOILY,5,2024-05-04 10:44:00,41.79,14752,France
489467,85099C,JUMBO BAG BAROQUE BLACK WHITE,3,2024-05-04 16:20:00,21.22,17165,Germany
489544,21754,HOME BUILDING BLOCK WORD,2,2024-05-05 14:30:00,12.3,16498,United Kingdom
489709,22745,POPPY'S PLAYHOUSE BEDROOM,3,2024-05-05 16:26:00,40.31,14349,United Kingdom
489616,22720,SET OF 3 CAKE TINS PANTRY DESIGN,5,2024-05-06 14:01:00,43.6,15663,France
489725,21755,LOVE BUILDING BLOCK WORD,61,2024-05-07 09:57:00,15.64,17053,Germany
489755,84406B,CREAM CUPID HEARTS COAT HANGER,6,2024-05-08 12:15:00,34.32,14661,Germany
489747,21777,RECIPE BOX WITH METAL HEART,1,2024-05-08 18:33:00,16.08,14470,United Kingdom
489539,22745,POPPY'S PLAYHOUSE BEDROOM,4,2024-05-09 19:48:00,45.71,15802,United Kingdom
489749,23298,SPOTTY BUNTING,8,2024-05-11 09:40:00,26.64,16504,United Kingdom
489623,22914,BLUE COAT RACK PARIS FASHION,7,2024-05-11 17:46:00,31.52,15444,United Kingdom
489469,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2024-05-11 18:51:00,32.68,14124,United Kingdom
489754,22382,LUNCH BAG SPACEBOY DESIGN,12,2024-05-12 18:14:00,28.12,18261,Germany
489436,21777,RECIPE BOX WITH METAL HEART,9,2024-05-13 19:44:00,2.67,15572,United Kingdom
489468,85099B,JUMBO BAG RED RETROSPOT,1,2024-05-15 14:00:00,6.54,14410,France
489725,22310,IVORY KNITTED MUG COSY,5,2024-05-16 14:54:00,29.76,15886,United Kingdom
489814,21754,HOME BUILDING BLOCK WORD,5,2024-05-17 09:02:00,15.95,16215,United Kingdom
489664,22720,SET OF 3 CAKE TINS PANTRY DESIGN,12,2024-05-18 16:34:00,29.94,17019,France
489582,23298,SPOTTY BUNTING,5,2024-05-19 09:29:00,35.34,17807,Germany
489592,22622,BOX OF VINTAGE ALPHABET BLOCKS,7,2024-05-19 17:28:00,30.02,17827,France
489621,85099B,JUMBO BAG RED RETROSPOT,10,2024-05-20 10:41:00,17.89,17059,Spain
489522,22633,HAND WARMER UNION JACK,11,2024-05-20 14:08:00,37.84,18273,United Kingdom
489809,21212,PACK OF 72 RETROSPOT CAKE CASES,4,2024-05-21 12:08:00,17.67,15698,United Kingdom
489865,84879,ASSORTED COLOUR BIRD ORNAMENT,5,2024-05-22 12:11:00,8.19,16314,United Kingdom
489740,21755,LOVE BUILDING BLOCK WORD,10,2024-05-22 15:35:00,9.55,14222,EIRE
489579,22913,RED COAT RACK PARIS FASHION,4,2024-05-23 11:18:00,19.6,16688,United Kingdom
489508,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,6,2024-05-23 12:27:00,32.53,15886,United Kingdom
489435,23203,JUMBO BAG VINTAGE DOILY,2,2024-05-24 10:05:00,22.22,16257,Germany
489595,20727,LUNCH BAG BLACK SKULL,12,2024-05-24 10:57:00,29.52,14253,United Kingdom
489828,20725,LUNCH BAG RED RETROSPOT,6,2024-05-24 14:23:00,42.61,16549,Germany
489720,22382,LUNCH BAG SPACEBOY DESIGN,10,2024-05-24 15:36:00,47.37,16058,EIRE
489804,71053,WHITE METAL LANTERN,7,2024-05-24 17:05:00,10.47,16055,United Kingdom
489470,47566,PARTY BUNTING,11,2024-05-24 17:50:00,46.43,15914,United Kingdom
489438,85099C,JUMBO BAG BAROQUE BLACK WHITE,8,2024-05-26 09:18:00,22.14,17292,France
489790,21755,LOVE BUILDING BLOCK WORD,11,2024-05-27 17:24:00,38.81,14869,United Kingdom
489755,22960,JAM MAKING SET WITH JARS,4,2024-05-28 12:26:00,43.88,17639,United Kingdom
489879,23298,SPOTTY BUNTING,40,2024-05-28 18:17:00,3.05,16755,United Kingdom
489550,21755,LOVE BUILDING BLOCK WORD,7,2024-05-29 12:10:00,35.78,16005,United Kingdom
489577,22633,HAND WARMER UNION JACK,6,2024-05-29 15:04:00,44.97,16534,United Kingdom
489530,22913,RED COAT RACK PARIS FASHION,50,2024-05-29 17:28:00,45.0,15958,United Kingdom
489583,22633,HAND WARMER UNION JACK,26,2024-05-31 15:36:00,14.97,14920,United Kingdom
489535,22913,RED COAT RACK PARIS FASHION,3,2024-05-31 18:10:00,44.2,17221,United Kingdom
489462,22914,BLUE COAT RACK PARIS FASHION,2,2024-06-01 08:11:00,6.22,14748,United Kingdom
489471,22382,LUNCH BAG SPACEBOY DESIGN,2,2024-06-02 14:58:00,10.06,17213,United Kingdom
489784,22748,POPPY'S PLAYHOUSE KITCHEN,2,2024-06-02 19:34:00,9.4,15459,United Kingdom
489561,22632,HAND WARMER RED POLKA DOT,6,2024-06-03 12:01:00,2.78,15395,United Kingdom
489580,84029E,RED WOOLLY HOTTIE WHITE HEART,11,2024-06-03 13:59:00,39.79,16994,Portugal
489442,84029E,RED WOOLLY HOTTIE WHITE HEART,2,2024-06-07 09:54:00,36.26,16148,United Kingdom
489534,22748,POPPY'S PLAYHOUSE KITCHEN,6,2024-06-09 15:44:00,3.49,17352,United Kingdom
489495,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2024-06-09 19:53:00,48.97,16696,United Kingdom
489466,21212,PACK OF 72 RETROSPOT CAKE CASES,10,2024-06-10 15:03:00,47.33,14407,United Kingdom
489531,22748,POPPY'S PLAYHOUSE KITCHEN,5,2024-06-12 08:34:00,19.88,17344,United Kingdom
489810,22914,BLUE COAT RACK PARIS FASHION,9,2024-06-12 17:44:00,15.26,14546,United Kingdom
489743,22632,HAND WARMER RED POLKA DOT,3,2024-06-13 18:13:00,36.32,14112,United Kingdom
489878,22748,POPPY'S PLAYHOUSE KITCHEN,49,2024-06-14 14:29:00,32.08,17171,Germany
489803,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,5,2024-06-15 10:23:00,35.77,14461,United Kingdom
489757,23298,SPOTTY BUNTING,12,2024-06-16 08:12:00,12.15,15730,Switzerland
489563,21730,GLASS STAR FROSTED T-LIGHT HOLDER,9,2024-06-16 10:50:00,37.12,16246,United Kingdom
489777,21777,RECIPE BOX WITH METAL HEART,10,2024-06-16 15:27:00,36.62,15870,United Kingdom
489541,23298,SPOTTY BUNTING,1,2024-06-16 17:46:00,10.8,14381,United Kingdom
489736,22960,JAM MAKING SET WITH JARS,97,2024-06-16 18:26:00,14.31,15214,France
489566,22752,SET 7 BABUSHKA NESTING BOXES,4,2024-06-17 14:19:00,17.08,17613,United Kingdom
489495,22622,BOX OF VINTAGE ALPHABET BLOCKS,8,2024-06-17 14:46:00,26.09,18072,United Kingdom
489790,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,8,2024-06-17 15:30:00,22.03,14109,United Kingdom
489475,22912,YELLOW COAT RACK PARIS FASHION,11,2024-06-19 14:16:00,46.09,17429,United Kingdom
489832,22748,POPPY'S PLAYHOUSE KITCHEN,3,2024-06-19 15:11:00,44.23,15545,United Kingdom
489519,22632,HAND WARMER RED POLKA DOT,4,2024-06-20 08:33:00,32.98,17198,France
489545,23204,JUMBO BAG BABUSHKA,10,2024-06-21 11:40:00,45.7,15084,United Kingdom
489772,20725,LUNCH BAG RED RETROSPOT,4,2024-06-22 10:32:00,33.11,17041,United Kingdom
489764,22720,SET OF 3 CAKE TINS PANTRY DESIGN,5,2024-06-22 17:59:00,2.8,15414,United Kingdom
489483,20727,LUNCH BAG BLACK SKULL,9,2024-06-23 12:48:00,38.8,15637,United Kingdom
489820,20725,LUNCH BAG RED RETROSPOT,10,2024-06-24 11:03:00,5.98,15371,Germany
489480,23204,JUMBO BAG BABUSHKA,10,2024-06-26 14:52:00,3.38,15451,France
489544,21755,LOVE BUILDING BLOCK WORD,12,2024-06-27 08:49:00,43.9,14691,United Kingdom
489732,84879,ASSORTED COLOUR BIRD ORNAMENT,3,2024-06-27 10:45:00,3.55,16998,United Kingdom
489841,84406B,CREAM CUPID HEARTS COAT HANGER,42,2024-06-27 12:55:00,4.46,17524,United Kingdom
489688,22622,BOX OF VINTAGE ALPHABET BLOCKS,9,2024-06-28 09:04:00,41.1,14194,Germany
489822,23298,SPOTTY BUNTING,8,2024-06-28 14:18:00,7.59,17929,United Kingdom
489681,20725,LUNCH BAG RED RETROSPOT,4,2024-06-28 17:12:00,37.61,16647,United Kingdom
489768,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,45,2024-06-28 17:40:00,12.22,14799,United Kingdom
489877,22197,POPCORN HOLDER,11,2024-06-28 18:22:00,25.71,15136,United Kingdom
489734,22745,POPPY'S PLAYHOUSE BEDROOM,9,2024-06-29 12:29:00,9.5,14655,United Kingdom
489536,84406B,CREAM CUPID HEARTS COAT HANGER,7,2024-06-30 09:48:00,24.32,14883,France
489538,84029E,RED WOOLLY HOTTIE WHITE HEART,11,2024-06-30 11:49:00,16.06,16599,Spain
489456,22752,SET 7 BABUSHKA NESTING BOXES,8,2024-06-30 13:00:00,5.74,18143,United Kingdom
489775,22197,POPCORN HOLDER,9,2024-07-01 12:08:00,43.47,14587,United Kingdom
489548,22622,BOX OF VINTAGE ALPHABET BLOCKS,5,2024-07-01 14:15:00,47.28,16250,Germany
489631,85099C,JUMBO BAG BAROQUE BLACK WHITE,7,2024-07-01 15:53:00,46.57,15962,United Kingdom
489507,22382,LUNCH BAG SPACEBOY DESIGN,9,2024-07-02 15:10:00,49.59,15297,Netherlands
489504,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,1,2024-07-02 15:47:00,39.83,17547,Spain
489852,47566,PARTY BUNTING,6,2024-07-02 17:49:00,22.94,18273,United Kingdom
489516,22622,BOX OF VINTAGE ALPHABET BLOCKS,4,2024-07-03 10:30:00,37.02,16310,United Kingdom
489794,23084,RABBIT NIGHT LIGHT,10,2024-07-03 12:56:00,9.0,14356,Spain
489607,21754,HOME BUILDING BLOCK WORD,9,2024-07-04 13:01:00,33.54,14436,United Kingdom
489755,47566,PARTY BUNTING,12,2024-07-05 10:02:00,8.44,16716,United Kingdom
489574,22633,HAND WARMER UNION JACK,4,2024-07-06 11:44:00,44.74,16154,United Kingdom
489744,22623,BOX OF VINTAGE JIGSAW BLOCKS,6,2024-07-06 12:09:00,22.24,17635,Germany
489628,22622,BOX OF VINTAGE ALPHABET BLOCKS,6,2024-07-07 10:22:00,22.19,16520,United Kingdom
489785,48187,DOORMAT NEW ENGLAND,7,2024-07-07 18:37:00,35.97,16838,United Kingdom
489555,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,4,2024-07-08 09:13:00,32.26,15071,United Kingdom
489658,84879,ASSORTED COLOUR BIRD ORNAMENT,7,2024-07-08 12:15:00,35.15,16379,United Kingdom
489649,84029E,RED WOOLLY HOTTIE WHITE HEART,10,2024-07-09 14:18:00,33.14,17987,United Kingdom
489482,21212,PACK OF 72 RETROSPOT CAKE CASES,12,2024-07-09 15:54:00,31.21,16208,Belgium
489694,84879,ASSORTED COLOUR BIRD ORNAMENT,5,2024-07-10 11:56:00,12.73,14901,United Kingdom
489651,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2024-07-10 16:48:00,31.81,15160,United Kingdom
489807,21755,LOVE BUILDING BLOCK WORD,12,2024-07-10 19:35:00,43.2,15209,United Kingdom
489585,22623,BOX OF VINTAGE JIGSAW BLOCKS,2,2024-07-11 17:29:00,14.73,16639,United Kingdom
489458,22745,POPPY'S PLAYHOUSE BEDROOM,10,2024-07-12 15:55:00,12.02,17720,United Kingdom
